".underwritingdataclarity.clearfraud.clearfraudinquiry.thirtydaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.twentyfourhoursago",".underwritingdataclarity.clearfraud.clearfraudinquiry.oneminuteago",".underwritingdataclarity.clearfraud.clearfraudinquiry.onehourago",".underwritingdataclarity.clearfraud.clearfraudinquiry.ninetydaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.sevendaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.tenminutesago",".underwritingdataclarity.clearfraud.clearfraudinquiry.fifteendaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.threesixtyfivedaysago",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryonfilecurrentaddressconflict",".underwritingdataclarity.clearfraud.clearfraudindicator.totalnumberoffraudindicators",".underwritingdataclarity.clearfraud.clearfraudindicator.telephonenumberinconsistentwithaddress",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryageyoungerthanssnissuedate",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddresscautious",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddressnonresidential",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddresshighrisk",".underwritingdataclarity.clearfraud.clearfraudindicator.ssnreportedmorefrequentlyforanother",".underwritingdataclarity.clearfraud.clearfraudindicator.currentaddressreportedbytradeopenlt90days",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssninvalid",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssnissuedatecannotbeverified",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddresscautious",".underwritingdataclarity.clearfraud.clearfraudindicator.morethan3inquiriesinthelast30days",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddressnonresidential",".underwritingdataclarity.clearfraud.clearfraudindicator.creditestablishedpriortossnissuedate",".underwritingdataclarity.clearfraud.clearfraudindicator.driverlicenseformatinvalid",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssnrecordedasdeceased",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddresshighrisk",".underwritingdataclarity.clearfraud.clearfraudindicator.inquirycurrentaddressnotonfile",".underwritingdataclarity.clearfraud.clearfraudindicator.bestonfilessnissuedatecannotbeverified",".underwritingdataclarity.clearfraud.clearfraudindicator.highprobabilityssnbelongstoanother",".underwritingdataclarity.clearfraud.clearfraudindicator.maxnumberofssnswithanybankaccount",".underwritingdataclarity.clearfraud.clearfraudindicator.bestonfilessnrecordedasdeceased",".underwritingdataclarity.clearfraud.clearfraudindicator.currentaddressreportedbynewtradeonly",".underwritingdataclarity.clearfraud.clearfraudindicator.creditestablishedbeforeage18",".underwritingdataclarity.clearfraud.clearfraudindicator.telephonenumberinconsistentwithstate",".underwritingdataclarity.clearfraud.clearfraudindicator.driverlicenseinconsistentwithonfile",".underwritingdataclarity.clearfraud.clearfraudindicator.workphonepreviouslylistedascellphone",".underwritingdataclarity.clearfraud.clearfraudindicator.workphonepreviouslylistedashomephone",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamematch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressmatch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchtype",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamereasoncodedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchresult",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressreasoncodedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchtypedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.overallmatchresult",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonetype",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssndobreasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamereasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressreasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssndobmatch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.overallmatchreasoncode","clearfraudscore","underwritingid"
3,1,1,1,3,1,1,1,8,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,938,"560ada5ee4b0c02f3556086d"
6,6,1,1,19,6,1,6,37,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",2,649,"560adbdce4b0c02f35596e12"
8,7,5,5,8,8,5,8,8,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,439,"560ae857e4b0ffd7862e0538"
10,5,3,4,12,10,4,10,12,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,710,"560aea55e4b0ffd78634de41"
32,7,1,7,47,7,1,7,47,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,652,"560aee7be4b0c02f357dcc8e"
11,6,1,3,11,11,1,11,11,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"partial","match","M","(S07) SSN Match to last name only","unavailable","","(M) Mobile Phone","partial","","","S07","","match",26,628,"560af008e4b0c02f35808c02"
3,3,3,3,3,3,3,3,3,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,746,"560af065e4b0c02f358133f0"
44,25,1,7,62,27,3,27,62,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",2,668,"560afbefe4b0c02f3594c86c"
9,3,3,3,12,3,3,4,26,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,807,"560affbde4b0c02f359e23e2"
16,16,2,16,17,16,2,16,24,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,497,"560b05f3e4b0c02f35a994c0"
4,2,1,2,14,3,2,3,26,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"partial","partial","M","(S03) SSN match to address only","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","S03","A8","match",31,802,"560b0f5de4b0c02f35b2f7a6"
3,3,3,3,3,3,3,3,5,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,803,"560b12f2e4b0c02f35b5cf52"
8,5,3,5,8,5,5,7,8,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,780,"560b20bee4b0ffd786c336e1"
55,8,1,2,55,55,2,55,66,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"partial","unavailable","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","","S03","","match",41,358,"560b251ae4b0c02f35c1aba5"
9,9,1,7,10,9,3,9,24,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,849,"560b28fee4b0c02f35c35ac0"
7,7,7,7,7,7,7,7,7,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,598,"560bd735e4b0ffd7878af4ce"
4,4,4,4,17,4,4,4,36,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"partial","match","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","","S03","","match",26,583,"560befede4b0ffd787d0e792"
16,3,3,3,110,8,3,8,137,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,568,"560bfb6fe4b005bb6ef4a969"
11,1,1,1,11,1,1,11,11,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,463,"560bfe7fe4b005bb6efc76d8"
3,3,3,3,4,3,3,3,4,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,845,"560c36dfe4b005bb6f577535"
1,1,1,1,7,1,1,1,54,TRUE,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,363,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,"partial","mismatch","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","","S03","","match",36,586,"560c3a67e4b005bb6f5da7ee"
5,4,3,4,5,4,3,5,5,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,"match","partial","U","","unavailable","(A8) Match to Last Name only","(U) Unlisted","partial","","","","A8","match",6,821,"560c4106e4b005bb6f683ec8"
3,3,3,3,3,3,3,3,20,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,773,"560c41efe4b005bb6f69ca85"
3,3,3,3,3,3,3,3,3,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,856,"560c4523e4b005bb6f6edf11"
9,4,4,4,11,8,4,8,15,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","FA","","match","","(FA) Full Name and Address","match","R","","","","match",1,798,"560c45ede4b005bb6f6fa2b2"
13,11,6,9,16,11,6,12,22,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,294,"560c5f81e4b0ffd78937fb6d"
3,3,3,3,3,3,3,3,8,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,877,"560c64c6e4b005bb6f94696e"
5,5,1,5,8,5,3,5,23,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"partial","match","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",26,657,"560c6c04e4b005bb6f99476c"
17,17,1,7,19,17,1,17,20,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,833,"560c8282e4b005bb6fa65a3d"
3,3,3,3,3,3,3,3,3,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","FA","","match","","(FA) Full Name and Address","match","R","","","","match",1,860,"560d350ae4b005bb6fe45f57"
4,4,4,4,5,4,4,4,6,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","unavailable","U","","unavailable","","(U) Unlisted","partial","","","","","match",16,812,"560d3bc2e4b005bb6ff133ad"
6,3,3,3,14,3,3,5,29,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,842,"560d403de4b005bb6ffa0e9b"
7,7,4,7,7,7,7,7,7,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,546,"560d405ae4b0ffd78a85c529"
5,5,5,5,5,5,5,5,18,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,722,"560d4188e4b0ffd78a8b89be"
1,1,1,1,1,1,1,1,16,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,907,"560d4245e4b005bb6ffd9124"
6,6,6,6,6,6,6,6,6,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"partial","mismatch","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","","S03","","match",36,834,"560d4a33e4b005bb700bab83"
14,1,1,1,14,1,1,2,17,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,534,"560d5fade4b005bb70368ce9"
5,5,5,5,5,5,5,5,7,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,793,"560d6207e4b005bb703c17de"
7,5,5,5,9,6,5,6,20,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,871,"560d6b5de4b005bb704aeee4"
6,2,1,1,6,2,1,6,54,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,798,"560d767ce4b005bb705d8d9f"
12,5,4,5,12,11,5,12,12,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,585,"560d8255e4b0ffd78b8ee763"
3,3,3,3,3,3,3,3,24,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"partial","unavailable","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","","S03","","match",41,732,"560d86b0e4b005bb707ffdc1"
3,3,3,3,3,3,3,3,3,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","partial","","D03","","","partial",2,822,"560d8ec3e4b005bb708d7434"
4,4,4,4,4,4,4,4,4,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,815,"560d8fade4b005bb708e93a2"
5,5,5,5,5,5,5,5,5,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,763,"560daa47e4b0ffd78c039d94"
7,5,1,5,19,5,1,5,23,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,737,"560e10c2e4b0e4c915238213"
11,7,1,1,15,11,1,11,20,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,490,"560e1351e4b0e4c91523ff5b"
21,21,1,1,22,21,1,21,24,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,736,"560e1367e4b0e4c9152405a9"
13,13,1,1,13,13,1,13,19,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,423,"560e139de4b0e4c9152420f7"
9,7,1,1,9,9,1,9,10,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","unavailable","U","","unavailable","","(U) Unlisted","partial","","","","","match",16,623,"560e13bfe4b0e4c915243339"
27,20,1,1,27,26,1,27,27,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,475,"560e13c7e4b0e4c9152434ec"
49,25,1,1,52,25,1,26,53,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,457,"560e13d2e4b0e4c9152439a7"
15,12,1,1,18,13,1,13,27,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","partial","","","","","mismatch",3,455,"560e144be4b0e4c91524a42c"
14,9,1,1,14,9,1,14,27,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,566,"560e1469e4b0e4c91524b866"
24,7,1,1,34,7,1,16,37,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"mismatch","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",61,410,"560e32b0e4b0e4c915288771"
